Latitude [deg],Longitude [deg],"Salinity, Practical [PSU]","Temperature [ITS-90, deg C]",Voltage 0,"Depth [salt water, m]",Conductivity [uS/cm],Conductivity [mS/cm],Conductivity [S/m],"Density [density, kg/m^3]","Density [sigma-theta, kg/m^3]","Density [sigma-t, kg/m^3 ]","Density [sigma-1, kg/m^3 ]","Density [sigma-4, kg/m^3 ]","Depth [salt water, m]",Descent Rate [m/s],"Fluorescence, WET Labs WETstar [mg/m^3]","Fluorescence, WET Labs WETstar, 2 [mg/m^3]","Fluorescence, WET Labs WETstar, Diff, 2 - 1 [mg/m^3]","Time, Elapsed [minutes]",Voltage 1,Voltage 2,Voltage 3,Voltage 4,"PAR/Irradiance, Biospherical/Licor","Oxygen, SBE 43 [% saturation]",Nitrogen Saturation [mg/l],Bottles Fired,Bottle Position in Carousel,Acceleration [m/s^2],flag:  0.000e+00
31.56064,-80.54072,33.4308,19.1957,0.2112,1.166,4.52E+04,45.214052,4.521405,1023.7777,23.7726,23.7726,28.0669,40.3944,1.166,-0.016,0.7741,7.9829,7.2088,0.2042,0.1758,0.1966,1.967,2.2234,7.50E+00,83.159,12.17431,0,0,-0.18,0.00E+00
31.56064,-80.54072,33.4336,19.1957,0.2198,1.106,4.52E+04,45.217423,4.521742,1023.7796,23.7748,23.7747,28.069,40.3965,1.106,-0.057,0.822,7.8779,7.0559,0.2083,0.1746,0.1966,1.9646,2.221,7.56E+00,82.991,12.17409,0,0,-0.16,0.00E+00
31.56064,-80.54072,33.4348,19.1956,0.2198,1.106,4.52E+04,45.218643,4.521864,1023.7805,23.7757,23.7757,28.07,40.3974,1.106,-0.089,0.822,7.9829,7.1609,0.2125,0.1758,0.2344,1.9609,2.1758,8.66E+00,82.574,12.17404,0,0,-0.13,0.00E+00
31.56064,-80.54072,33.4348,19.1956,0.2125,1.106,4.52E+04,45.218643,4.521864,1023.7805,23.7757,23.7757,28.07,40.3974,1.106,-0.114,0.7809,7.9829,7.2019,0.2167,0.1758,0.2344,1.956,2.1978,8.11E+00,81.954,12.17404,0,0,-0.1,0.00E+00
31.56064,-80.54072,33.435,19.1957,0.2222,1.106,4.52E+04,45.219073,4.521907,1023.7806,23.7758,23.7758,28.0701,40.3975,1.106,-0.11,0.8356,8.0879,7.2522,0.2208,0.177,0.2344,1.9499,2.2051,7.93E+00,81.168,12.17399,0,0,0.02,0.00E+00
31.56064,-80.54072,33.4332,19.1957,0.2112,1.106,4.52E+04,45.216993,4.521699,1023.7793,23.7745,23.7744,28.0688,40.3962,1.106,-0.093,0.7741,8.0879,7.3138,0.225,0.177,0.2344,1.9451,2.1941,8.20E+00,80.482,12.17412,0,0,0.06,0.00E+00
31.56064,-80.54072,33.4308,19.1961,0.2161,1.106,4.52E+04,45.214411,4.521441,1023.7774,23.7725,23.7725,28.0668,40.3943,1.106,-0.065,0.8015,7.9829,7.1814,0.2292,0.1758,0.2039,1.9365,2.1954,8.17E+00,79.566,12.17423,0,0,0.11,0.00E+00
31.56064,-80.54072,33.4309,19.1952,0.2076,1.166,4.52E+04,45.213622,4.521362,1023.778,23.7729,23.7728,28.0671,40.3947,1.166,-0.028,0.7536,7.9829,7.2293,0.2333,0.1758,0.2015,1.9304,2.2063,7.90E+00,78.873,12.17442,0,0,0.15,0.00E+00
31.56064,-80.54072,33.4298,19.1948,0.2149,1.227,4.52E+04,45.211973,4.521197,1023.7775,23.7721,23.772,28.0664,40.394,1.227,0.028,0.7946,8.0879,7.2933,0.2375,0.177,0.2027,1.9231,2.2442,7.05E+00,78.19,12.17458,0,0,0.23,0.00E+00
31.56064,-80.54072,33.4293,19.1948,0.2149,1.227,4.52E+04,45.211399,4.52114,1023.7771,23.7717,23.7717,28.066,40.3936,1.227,0.065,0.7946,8.0879,7.2933,0.2417,0.177,0.2027,1.9158,2.1343,9.82E+00,77.604,12.17462,0,0,0.15,0.00E+00
31.56064,-80.54072,33.4293,19.195,0.2186,1.227,4.52E+04,45.211542,4.521154,1023.7771,23.7717,23.7716,28.066,40.3936,1.227,0.077,0.8151,7.9829,7.1677,0.2458,0.1758,0.2027,1.9109,2.232,7.31E+00,77.252,12.17459,0,0,0.05,0.00E+00
31.56064,-80.54072,33.4299,19.1956,0.2283,1.227,4.52E+04,45.212761,4.521276,1023.7773,23.772,23.7719,28.0662,40.3938,1.227,0.081,0.8698,7.9829,7.113,0.25,0.1758,0.2088,1.9035,2.2161,7.67E+00,76.795,12.17443,0,0,0.02,0.00E+00
31.56064,-80.54072,33.4301,19.1952,0.2308,1.227,4.52E+04,45.21269,4.521269,1023.7776,23.7723,23.7722,28.0665,40.3941,1.227,0.077,0.8835,7.9829,7.0994,0.2542,0.1758,0.21,1.895,2.2344,7.26E+00,76.263,12.17449,0,0,-0.02,0.00E+00
31.56064,-80.54072,33.4301,19.1952,0.2198,1.287,4.52E+04,45.212762,4.521276,1023.7779,23.7723,23.7722,28.0666,40.3941,1.287,0.081,0.822,7.9829,7.1609,0.2583,0.1758,0.21,1.8877,2.2332,7.29E+00,75.805,12.17448,0,0,0.02,0.00E+00
31.56064,-80.54072,33.4301,19.1952,0.2112,1.166,4.52E+04,45.21269,4.521269,1023.7774,23.7723,23.7722,28.0666,40.3941,1.166,0.041,0.7741,7.9829,7.2088,0.2625,0.1758,0.2088,1.8779,2.2198,7.59E+00,75.204,12.17448,0,0,-0.16,0.00E+00
31.56064,-80.54072,33.4324,19.1954,0.21,1.227,4.52E+04,45.215702,4.52157,1023.7793,23.774,23.7739,28.0683,40.3958,1.227,0.012,0.7673,8.0879,7.3206,0.2667,0.177,0.2063,1.8681,2.2601,6.72E+00,74.531,12.17426,0,0,-0.11,0.00E+00
31.56064,-80.54072,33.4328,19.195,0.2198,1.227,4.52E+04,45.215702,4.52157,1023.7797,23.7743,23.7743,28.0686,40.3961,1.227,-0.004,0.822,7.9829,7.1609,0.2708,0.1758,0.2063,1.8559,2.2698,6.52E+00,73.667,12.17432,0,0,-0.06,0.00E+00
31.56064,-80.54072,33.4335,19.1954,0.2405,1.166,4.52E+04,45.216921,4.521692,1023.7799,23.7748,23.7747,28.069,40.3965,1.166,-0.02,0.9382,8.0879,7.1497,0.275,0.177,0.2063,1.8474,2.2283,7.39E+00,73.024,12.17418,0,0,-0.06,0.00E+00
