Latitude [deg],Longitude [deg],"Salinity, Practical [PSU]","Temperature [ITS-90, deg C]",Voltage 0,"Depth [salt water, m]",Conductivity [uS/cm],Conductivity [mS/cm],Conductivity [S/m],"Density [density, kg/m^3]","Density [sigma-theta, kg/m^3]","Density [sigma-t, kg/m^3 ]","Density [sigma-1, kg/m^3 ]","Density [sigma-4, kg/m^3 ]","Depth [salt water, m]",Descent Rate [m/s],"Fluorescence, WET Labs WETstar [mg/m^3]","Fluorescence, WET Labs WETstar, 2 [mg/m^3]","Fluorescence, WET Labs WETstar, Diff, 2 - 1 [mg/m^3]","Time, Elapsed [minutes]",Voltage 1,Voltage 2,Voltage 3,Voltage 4,"PAR/Irradiance, Biospherical/Licor","Oxygen, SBE 43 [% saturation]",Nitrogen Saturation [mg/l],Bottles Fired,Bottle Position in Carousel,Acceleration [m/s^2],flag 0.000e+00
31.53598,-80.54744,34.2954,28.2225,0.1453,1.287,5.55E+04,55.453923,5.545392,1021.7977,21.7922,21.7921,25.9564,37.9171,1.287,0.276,0.4049,4.6227,4.2178,0.0583,0.1368,2.9255,1.9988,0.3651,2.05E+03,81.973,10.51545,0,0,0.13,0.00E+00
31.53598,-80.54744,34.2917,28.2199,0.1477,1.227,5.54E+04,55.445874,5.544587,1021.7955,21.7903,21.7902,25.9546,37.9154,1.227,0.244,0.4186,4.6227,4.2041,0.0625,0.1368,2.9255,2.0024,0.4054,1.81E+03,82.654,10.51608,0,0,-0.13,0.00E+00
31.53598,-80.54744,34.2934,28.2181,0.1465,1.227,5.54E+04,55.446343,5.544634,1021.7974,21.7922,21.7921,25.9564,37.9173,1.227,0.183,0.4117,4.6227,4.211,0.0667,0.1368,2.9255,2.0073,0.4383,1.64E+03,83.375,10.51626,0,0,-0.24,0.00E+00
31.53598,-80.54744,34.2961,28.2183,0.1441,1.166,5.55E+04,55.450406,5.545041,1021.7991,21.7941,21.794,25.9584,37.9192,1.166,0.097,0.398,4.7277,4.3297,0.0708,0.138,2.9255,2.0073,0.3834,1.94E+03,83.713,10.51606,0,0,-0.34,0.00E+00
31.53598,-80.54744,34.2999,28.2193,0.1502,1.106,5.55E+04,55.456971,5.545697,1021.8014,21.7967,21.7966,25.9609,37.9216,1.106,0.016,0.4322,4.7277,4.2955,0.075,0.138,4.8803,2.0024,0.3834,1.94E+03,83.632,10.51566,0,0,-0.32,0.00E+00
31.53598,-80.54744,34.3014,28.2235,0.1502,1.106,5.55E+04,55.463457,5.546346,1021.8011,21.7964,21.7963,25.9605,37.9211,1.106,-0.053,0.4322,4.7277,4.2955,0.0792,0.138,4.8791,1.9988,0.4164,1.75E+03,83.528,10.51492,0,0,-0.28,0.00E+00
31.53598,-80.54744,34.2916,28.2293,0.149,1.046,5.55E+04,55.455406,5.545541,1021.7916,21.7872,21.7871,25.9513,37.9118,1.046,-0.101,0.4254,4.6227,4.1973,0.0833,0.1368,4.8803,2.0024,0.3858,1.92E+03,83.862,10.51466,0,0,-0.19,0.00E+00
31.53598,-80.54744,34.281,28.2381,0.1453,1.046,5.54E+04,55.449386,5.544939,1021.7808,21.7763,21.7762,25.9404,37.9008,1.046,-0.122,0.4049,4.7277,4.3228,0.0875,0.138,4.8803,2.011,0.3944,1.87E+03,84.496,10.51399,0,0,-0.08,0.00E+00
31.53598,-80.54744,34.2694,28.2449,0.1441,1.046,5.54E+04,55.439851,5.543985,1021.7698,21.7654,21.7653,25.9294,37.8898,1.046,-0.13,0.398,4.5177,4.1196,0.0917,0.1355,5,2.0171,0.3724,2.00E+03,84.958,10.51368,0,0,-0.03,0.00E+00
31.53598,-80.54744,34.2591,28.2472,0.1441,1.106,5.54E+04,55.427348,5.542735,1021.7616,21.7569,21.7568,25.921,37.8814,1.106,-0.089,0.398,4.7277,4.3297,0.0958,0.138,5,2.0195,0.4359,1.65E+03,85.174,10.514,0,0,0.16,0.00E+00
