* Sea-Bird SBE 25 Data File,,,,,,,,,,,,,,,,,,,,,,,,,,,
* FileName = C,\Users\Install\data\SAV-16-40\cast-04.hdr,,,,,,,,,,,,,,,,,,,,,,,,,,
* Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Temperature SN = 2684,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Conductivity SN = 042868,,,,,,,,,,,,,,,,,,,,,,,,,,,
* System UpLoad Time = Dec 07 2016 10,39,56,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA Latitude = 31 21.2316 N,,,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA Longitude = 080 20.7145 W,,,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA UTC (Time) = none,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Store Lat/Lon Data = Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Real-Time Sample Interval = 0.2500 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,
* System UTC = Dec 07 2016 22,39,56,,,,,,,,,,,,,,,,,,,,,,,,,
 Latitude [deg], Longitude [deg]," Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m]", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta, kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET Labs WETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," PAR/Irradiance, Biospherical/Licor"," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2],flag
31.35386,-80.34526,36.323,21.2506,0.2869,1.106,5.084488,50.844877,5.08E+04,1025.4375,25.4327,25.4326,29.6775,33.8293,-0.085,1.198,1.0833,0.1306,0.6288,2.1587,2.3028,5.91E+00,92.906,11.55329,0,0,-0.23,0.00E+00
31.35386,-80.34526,36.3235,21.2497,0.1929,1.046,5.084442,50.844425,5.08E+04,1025.4378,25.4333,25.4332,29.678,33.8299,-0.134,0.6715,1.0875,0.1306,0.6276,2.1587,2.315,5.69E+00,92.911,11.55343,0,0,-0.19,0.00E+00
31.35386,-80.34526,36.3224,21.2508,0.1832,1.106,5.084435,50.84435,5.08E+04,1025.437,25.4322,25.4321,29.677,33.8288,-0.134,0.6168,1.0917,0.1294,0.6276,2.1575,2.3272,5.49E+00,92.805,11.5533,0,0,-6.19E-09,0.00E+00
31.35386,-80.34526,36.3226,21.2517,0.1746,1.106,5.084548,50.845479,5.08E+04,1025.4368,25.4321,25.432,29.6768,33.8286,-0.122,0.569,1.0958,0.1282,0.6264,2.1563,2.3114,5.76E+00,92.709,11.55312,0,0,0.05,0.00E+00
31.35386,-80.34526,36.3215,21.2535,0.1844,1.227,5.084608,50.846082,5.08E+04,1025.436,25.4307,25.4307,29.6755,33.8273,-0.065,0.6237,1.1,0.1306,0.6545,2.1551,2.3663,4.88E+00,92.582,11.55286,0,0,0.23,0.00E+00
31.35386,-80.34526,36.3245,21.2512,0.1844,1.287,5.084744,50.847439,5.08E+04,1025.4392,25.4336,25.4336,29.6784,33.8302,0.012,0.6237,1.1042,0.1306,0.6545,2.1538,2.3639,4.91E+00,92.476,11.55307,0,0,0.31,0.00E+00
31.35386,-80.34526,36.3232,21.2501,0.1746,1.348,5.084465,50.844652,5.08E+04,1025.4388,25.4329,25.4329,29.6777,33.8295,0.106,0.569,1.1083,0.1306,0.6545,2.1538,2.3578,5.00E+00,92.438,11.55337,0,0,0.37,0.00E+00
31.35386,-80.34526,36.323,21.2506,0.1758,1.408,5.084488,50.844878,5.08E+04,1025.4387,25.4326,25.4326,29.6774,33.8292,0.17,0.5758,1.1125,0.1306,0.6386,2.1538,2.3162,5.67E+00,92.422,11.5533,0,0,0.26,0.00E+00
31.35386,-80.34526,36.3241,21.2491,0.177,1.408,5.084465,50.844653,5.08E+04,1025.44,25.4339,25.4338,29.6787,33.8305,0.199,0.5827,1.1167,0.1306,0.6215,2.1551,2.3065,5.84E+00,92.545,11.5535,0,0,0.11,0.00E+00
31.35386,-80.34526,36.3233,21.2489,0.1954,1.408,5.084352,50.843523,5.08E+04,1025.4394,25.4333,25.4333,29.6781,33.83,0.207,0.6852,1.1208,0.1306,0.6215,2.1551,2.3004,5.95E+00,92.595,11.55359,0,0,0.03,0.00E+00
31.35386,-80.34526,36.3225,21.2498,0.1844,1.408,5.084352,50.843523,5.08E+04,1025.4386,25.4325,25.4324,29.6773,33.8291,0.175,0.6237,1.125,0.1306,0.6227,2.1575,2.3797,4.68E+00,92.842,11.55347,0,0,-0.13,0.00E+00
31.35386,-80.34526,36.3232,21.25,0.177,1.348,5.084458,50.844577,5.08E+04,1025.4388,25.433,25.4329,29.6778,33.8296,0.122,0.5827,1.1292,0.1294,0.6227,2.1587,2.3626,4.93E+00,93.02,11.55339,0,0,-0.21,0.00E+00
31.35386,-80.34526,36.3224,21.2506,0.3114,1.348,5.084412,50.844125,5.08E+04,1025.4381,25.4322,25.4322,29.677,33.8288,0.053,1.3348,1.1333,0.1306,0.6081,2.16,2.3504,5.12E+00,93.187,11.55335,0,0,-0.28,0.00E+00
31.35386,-80.34526,36.3225,21.2512,0.21,1.227,5.084488,50.844877,5.08E+04,1025.4375,25.4322,25.4321,29.6769,33.8287,-0.024,0.7673,1.1375,0.1294,0.6093,2.1612,2.2943,6.06E+00,93.331,11.55323,0,0,-0.31,0.00E+00
31.35386,-80.34526,36.3226,21.2511,0.2369,1.166,5.084488,50.844877,5.08E+04,1025.4373,25.4322,25.4322,29.677,33.8288,-0.097,0.9177,1.1417,0.1306,0.6081,2.16,2.3407,5.27E+00,93.262,11.55323,0,0,-0.29,0.00E+00
31.35386,-80.34526,36.3228,21.2512,0.2259,1.106,5.08451,50.845103,5.08E+04,1025.4371,25.4323,25.4323,29.6771,33.8289,-0.158,0.8562,1.1458,0.1306,0.6093,2.1587,2.2906,6.13E+00,93.144,11.55321,0,0,-0.24,0.00E+00
31.35386,-80.34526,36.3229,21.2519,0.1929,1.106,5.084608,50.846082,5.08E+04,1025.437,25.4323,25.4322,29.677,33.8288,-0.183,0.6715,1.15,0.1282,0.5885,2.1563,2.3211,5.59E+00,92.892,11.55306,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3226,21.2523,0.1844,1.106,5.084608,50.846082,5.08E+04,1025.4367,25.4319,25.4319,29.6767,33.8285,-0.187,0.6237,1.1542,0.1306,0.6227,2.1551,2.2943,6.06E+00,92.702,11.55301,0,0,-0.02,0.00E+00
31.35386,-80.34526,36.321,21.2532,0.1783,1.166,5.08451,50.845103,5.08E+04,1025.4355,25.4305,25.4304,29.6752,33.827,-0.154,0.5895,1.1583,0.1294,0.6227,2.1551,2.3114,5.76E+00,92.581,11.55296,0,0,0.13,0.00E+00
31.35386,-80.34526,36.3236,21.2527,0.1844,1.227,5.084781,50.847815,5.08E+04,1025.4378,25.4325,25.4325,29.6773,33.8291,-0.089,0.6237,1.1625,0.1294,0.6239,2.1563,2.3284,5.47E+00,92.605,11.55286,0,0,0.26,0.00E+00
31.35386,-80.34526,36.3223,21.2537,0.188,1.287,5.084736,50.847363,5.08E+04,1025.4369,25.4313,25.4312,29.676,33.8278,-0.016,0.6442,1.1667,0.1306,0.6264,2.1575,2.3126,5.73E+00,92.685,11.55276,0,0,0.29,0.00E+00
31.35386,-80.34526,36.3221,21.2552,0.1807,1.348,5.084864,50.848644,5.08E+04,1025.4365,25.4307,25.4306,29.6754,33.8271,0.077,0.6032,1.1708,0.1319,0.63,2.16,2.3333,5.39E+00,92.911,11.5525,0,0,0.37,0.00E+00
31.35386,-80.34526,36.3222,21.2561,0.1746,1.408,5.084977,50.849774,5.09E+04,1025.4366,25.4305,25.4304,29.6752,33.827,0.146,0.569,1.175,0.1306,0.6288,2.16,2.2918,6.10E+00,93.027,11.55232,0,0,0.28,0.00E+00
31.35386,-80.34526,36.3227,21.2555,0.1746,1.408,5.084977,50.849774,5.09E+04,1025.4372,25.4311,25.4311,29.6758,33.8276,0.183,0.569,1.1792,0.1306,0.63,2.16,2.3297,5.45E+00,93.121,11.55241,0,0,0.15,0.00E+00
31.35386,-80.34526,36.3227,21.2549,0.1844,1.408,5.08491,50.849096,5.08E+04,1025.4374,25.4313,25.4312,29.676,33.8278,0.183,0.6237,1.1833,0.1306,0.63,2.1575,2.3333,5.39E+00,93.007,11.55252,0,0,6.19E-08,0.00E+00
31.35386,-80.34526,36.323,21.2543,0.1758,1.348,5.084887,50.84887,5.08E+04,1025.4375,25.4317,25.4316,29.6764,33.8282,0.146,0.5758,1.1875,0.1306,0.5824,2.1575,2.2796,6.33E+00,92.979,11.5526,0,0,-0.15,0.00E+00
31.35386,-80.34526,36.3228,21.2544,0.1783,1.287,5.084857,50.848568,5.08E+04,1025.437,25.4314,25.4314,29.6762,33.8279,0.077,0.5895,1.1917,0.1306,0.5824,2.1587,2.3065,5.84E+00,93.008,11.55261,0,0,-0.28,0.00E+00
31.35386,-80.34526,36.325,21.2519,0.1795,1.166,5.084864,50.848643,5.08E+04,1025.4389,25.4338,25.4338,29.6786,33.8304,-0.016,0.5963,1.1958,0.1294,0.5824,2.16,2.3089,5.80E+00,93.041,11.55291,0,0,-0.37,0.00E+00
31.35386,-80.34526,36.3228,21.2515,0.1795,1.106,5.084555,50.845555,5.08E+04,1025.4371,25.4323,25.4322,29.6771,33.8289,-0.106,0.5963,1.2,0.1306,0.5824,2.1587,2.2723,6.48E+00,92.923,11.55314,0,0,-0.36,0.00E+00
31.35386,-80.34526,36.3231,21.2523,0.1807,0.985,5.084676,50.846759,5.08E+04,1025.4365,25.4323,25.4322,29.677,33.8288,-0.199,0.6032,1.2042,0.1294,0.5531,2.1587,2.2796,6.33E+00,92.888,11.55296,0,0,-0.37,0.00E+00
31.35386,-80.34526,36.3231,21.2529,0.177,0.925,5.084721,50.847211,5.08E+04,1025.4361,25.4321,25.432,29.6768,33.8286,-0.268,0.5827,1.2083,0.1306,0.5922,2.1587,2.2772,6.38E+00,92.904,11.55287,0,0,-0.28,0.00E+00
31.35386,-80.34526,36.3227,21.2531,0.1746,0.925,5.084698,50.846985,5.08E+04,1025.4357,25.4317,25.4317,29.6764,33.8282,-0.288,0.569,1.2125,0.1306,0.5922,2.16,2.2906,6.13E+00,93.016,11.55285,0,0,-0.08,0.00E+00
31.35386,-80.34526,36.3225,21.2544,0.1722,1.046,5.084812,50.848115,5.08E+04,1025.4357,25.4312,25.4312,29.6759,33.8277,-0.244,0.5553,1.2167,0.1294,0.5934,2.16,2.2943,6.06E+00,93.062,11.55263,0,0,0.18,0.00E+00
31.35386,-80.34526,36.3241,21.2534,0.1709,1.166,5.084925,50.849246,5.08E+04,1025.4378,25.4328,25.4327,29.6775,33.8293,-0.142,0.5485,1.2208,0.1294,0.5446,2.1587,2.2991,5.97E+00,92.962,11.55268,0,0,0.41,0.00E+00
31.35386,-80.34526,36.3229,21.2541,0.1734,1.287,5.084842,50.848418,5.08E+04,1025.4372,25.4316,25.4316,29.6764,33.8281,-0.012,0.5621,1.225,0.1306,0.4945,2.1587,2.3907,4.53E+00,92.925,11.55266,0,0,0.52,0.00E+00
31.35386,-80.34526,36.3248,21.2515,0.1856,1.408,5.084819,50.848193,5.08E+04,1025.4399,25.4338,25.4338,29.6786,33.8304,0.134,0.6305,1.2292,0.1306,0.4945,2.1587,2.3443,5.21E+00,92.91,11.55299,0,0,0.58,0.00E+00
31.35386,-80.34526,36.3246,21.2493,0.1832,1.529,5.084556,50.845557,5.08E+04,1025.4409,25.4343,25.4342,29.679,33.8309,0.264,0.6168,1.2333,0.1306,0.4945,2.16,2.3736,4.77E+00,93.012,11.55343,0,0,0.52,0.00E+00
31.35386,-80.34526,36.3243,21.249,0.1832,1.59,5.084488,50.84488,5.08E+04,1025.441,25.4341,25.434,29.6789,33.8307,0.365,0.6168,1.2375,0.1306,0.4945,2.1612,2.3919,4.51E+00,93.109,11.55351,0,0,0.41,0.00E+00
31.35386,-80.34526,36.3238,21.2488,0.1856,1.59,5.08442,50.844202,5.08E+04,1025.4407,25.4338,25.4337,29.6786,33.8305,0.394,0.6305,1.2417,0.1319,0.5092,2.1612,2.3468,5.17E+00,93.125,11.55357,0,0,0.11,0.00E+00
31.35386,-80.34526,36.3235,21.249,0.1783,1.59,5.084398,50.843976,5.08E+04,1025.4404,25.4335,25.4334,29.6783,33.8301,0.361,0.5895,1.2458,0.1294,0.5092,2.1612,2.3175,5.65E+00,93.131,11.55355,0,0,-0.13,0.00E+00
31.35386,-80.34526,36.3235,21.2493,0.1905,1.529,5.084435,50.844352,5.08E+04,1025.4401,25.4334,25.4334,29.6782,33.8301,0.268,0.6579,1.25,0.1294,0.5104,2.16,2.3773,4.72E+00,93.062,11.55349,0,0,-0.37,0.00E+00
31.35386,-80.34526,36.3225,21.2503,0.1844,1.408,5.084405,50.84405,5.08E+04,1025.4385,25.4324,25.4323,29.6772,33.829,0.142,0.6237,1.2542,0.1294,0.5092,2.16,2.326,5.51E+00,93.061,11.55338,0,0,-0.5,0.00E+00
31.35386,-80.34526,36.3223,21.2521,0.1819,1.287,5.084556,50.845555,5.08E+04,1025.4373,25.4317,25.4316,29.6764,33.8283,0,0.61,1.2583,0.1282,0.475,2.16,2.3248,5.53E+00,93.032,11.55307,0,0,-0.57,0.00E+00
31.35386,-80.34526,36.3191,21.2534,0.1893,1.166,5.084299,50.842994,5.08E+04,1025.434,25.429,25.4289,29.6737,33.8255,-0.142,0.651,1.2625,0.1306,0.5018,2.1587,2.2943,6.06E+00,92.907,11.55306,0,0,-0.57,0.00E+00
31.35386,-80.34526,36.3225,21.2535,0.2295,0.985,5.084721,50.847211,5.08E+04,1025.4357,25.4314,25.4314,29.6762,33.828,-0.284,0.8767,1.2667,0.1306,0.5018,2.16,2.2711,6.50E+00,92.94,11.55279,0,0,-0.57,0.00E+00
31.35386,-80.34526,36.3231,21.2535,0.3407,0.864,5.084789,50.847888,5.08E+04,1025.4356,25.4319,25.4318,29.6766,33.8284,-0.39,1.4989,1.2708,0.1306,0.5018,2.1575,2.1465,9.47E+00,92.747,11.55274,0,0,-0.42,0.00E+00
31.35386,-80.34526,36.3243,21.2532,0.2137,0.804,5.084909,50.849093,5.08E+04,1025.4364,25.433,25.4329,29.6777,33.8295,-0.447,0.7878,1.275,0.1306,0.5092,2.1551,2.0842,1.14E+01,92.549,11.55271,0,0,-0.23,0.00E+00
31.35386,-80.34526,36.3235,21.2542,0.1868,0.804,5.084909,50.849093,5.08E+04,1025.4355,25.432,25.432,29.6767,33.8285,-0.451,0.6374,1.2792,0.1319,0.5201,2.1526,2.2076,7.87E+00,92.336,11.55259,0,0,-0.02,0.00E+00
31.35386,-80.34526,36.3226,21.2552,0.2515,0.925,5.084902,50.849018,5.08E+04,1025.4351,25.4311,25.431,29.6758,33.8275,-0.369,0.9997,1.2833,0.1319,0.5201,2.1526,2.2454,7.02E+00,92.298,11.55248,0,0,0.32,0.00E+00
31.35386,-80.34526,36.3236,21.255,0.2137,1.046,5.085022,50.850224,5.09E+04,1025.4364,25.4319,25.4318,29.6766,33.8283,-0.231,0.7878,1.2875,0.1306,0.5201,2.1538,2.199,8.08E+00,92.362,11.55242,0,0,0.55,0.00E+00
31.35386,-80.34526,36.3229,21.255,0.1868,1.227,5.084932,50.849321,5.08E+04,1025.4367,25.4314,25.4313,29.6761,33.8278,-0.053,0.6374,1.2917,0.1306,0.5201,2.1538,2.2381,7.18E+00,92.386,11.55249,0,0,0.71,0.00E+00
31.35386,-80.34526,36.3229,21.2551,0.1807,1.348,5.084955,50.849548,5.09E+04,1025.4372,25.4314,25.4313,29.6761,33.8278,0.13,0.6032,1.2958,0.1306,0.5092,2.1538,2.3065,5.84E+00,92.437,11.55247,0,0,0.73,0.00E+00
31.35386,-80.34526,36.3225,21.2559,0.1844,1.408,5.085,50.85,5.09E+04,1025.437,25.4309,25.4308,29.6756,33.8273,0.284,0.6237,1.3,0.1306,0.5092,2.1538,2.3455,5.19E+00,92.488,11.55234,0,0,0.62,0.00E+00
31.35386,-80.34526,36.3232,21.2557,0.1905,1.469,5.085068,50.850678,5.09E+04,1025.4378,25.4314,25.4314,29.6761,33.8279,0.377,0.6579,1.3042,0.1306,0.5092,2.1551,2.3333,5.39E+00,92.678,11.55232,0,0,0.37,0.00E+00
31.35386,-80.34526,36.3234,21.2553,0.1832,1.469,5.085038,50.850377,5.09E+04,1025.438,25.4317,25.4316,29.6764,33.8281,0.398,0.6168,1.3083,0.1306,0.5092,2.1563,2.381,4.66E+00,92.857,11.5524,0,0,0.08,0.00E+00
31.35386,-80.34526,36.3233,21.2547,0.1819,1.469,5.084977,50.849774,5.09E+04,1025.4381,25.4318,25.4317,29.6765,33.8283,0.357,0.61,1.3125,0.1306,2.7265,2.1575,2.3382,5.31E+00,93.008,11.5525,0,0,-0.16,0.00E+00
31.35386,-80.34526,36.3233,21.2539,0.243,1.408,5.084887,50.84887,5.08E+04,1025.4381,25.432,25.4319,29.6767,33.8285,0.256,0.9519,1.3167,0.1306,5,2.16,2.3382,5.31E+00,93.204,11.55265,0,0,-0.41,0.00E+00
31.35386,-80.34526,36.3233,21.254,0.2234,1.348,5.084887,50.84887,5.08E+04,1025.4378,25.432,25.4319,29.6767,33.8285,0.138,0.8425,1.3208,0.1294,5,2.1612,2.3053,5.86E+00,93.321,11.55264,0,0,-0.47,0.00E+00
31.35386,-80.34526,36.3227,21.255,0.1807,1.227,5.08491,50.849095,5.08E+04,1025.4365,25.4312,25.4312,29.6759,33.8277,5.39E-14,0.6032,1.325,0.1306,5,2.16,2.2821,6.29E+00,93.268,11.5525,0,0,-0.55,0.00E+00
31.35386,-80.34526,36.3232,21.2552,0.1929,1.106,5.084992,50.849923,5.09E+04,1025.4364,25.4316,25.4315,29.6763,33.828,-0.122,0.6715,1.3292,0.1294,5,2.1612,2.2637,6.64E+00,93.346,11.55243,0,0,-0.49,0.00E+00
31.35386,-80.34526,36.3233,21.2552,0.1917,1.046,5.084992,50.849923,5.09E+04,1025.4361,25.4316,25.4315,29.6763,33.8281,-0.211,0.6647,1.3333,0.1294,5,2.16,2.265,6.62E+00,93.233,11.55243,0,0,-0.36,0.00E+00
31.35386,-80.34526,36.3232,21.2552,0.1844,0.985,5.084977,50.849772,5.09E+04,1025.4358,25.4315,25.4315,29.6762,33.828,-0.276,0.6237,1.3375,0.1306,5,2.16,2.2527,6.87E+00,93.161,11.55243,0,0,-0.26,0.00E+00
31.35386,-80.34526,36.323,21.2552,0.1844,1.046,5.084955,50.849546,5.09E+04,1025.4359,25.4314,25.4313,29.6761,33.8278,-0.276,0.6237,1.3417,0.1306,5,2.16,2.2357,7.23E+00,93.089,11.55245,0,0,8.05E-08,0.00E+00
31.35386,-80.34526,36.3235,21.2552,0.1746,1.166,5.085022,50.850225,5.09E+04,1025.4368,25.4318,25.4317,29.6765,33.8282,-0.215,0.569,1.3458,0.1306,5,2.16,2.2906,6.13E+00,93.025,11.55241,0,0,0.24,0.00E+00
31.35386,-80.34526,36.3228,21.2554,0.1783,1.227,5.084977,50.849773,5.09E+04,1025.4365,25.4312,25.4312,29.6759,33.8277,-0.118,0.5895,1.35,0.1319,5,2.16,2.2772,6.38E+00,92.97,11.55241,0,0,0.39,0.00E+00
31.35386,-80.34526,36.3238,21.2542,0.1722,1.287,5.08497,50.849698,5.09E+04,1025.4379,25.4323,25.4322,29.677,33.8288,-0.008,0.5553,1.3542,0.1306,5,2.16,2.3529,5.08E+00,92.96,11.55257,0,0,0.44,0.00E+00
31.35386,-80.34526,36.3233,21.2544,0.1709,1.348,5.084925,50.849247,5.08E+04,1025.4377,25.4318,25.4318,29.6766,33.8283,0.106,0.5485,1.3583,0.1319,5,2.16,2.304,5.88E+00,92.977,11.55257,0,0,0.45,0.00E+00
31.35386,-80.34526,36.3235,21.2542,0.1746,1.348,5.084932,50.849322,5.08E+04,1025.4379,25.4321,25.432,29.6768,33.8286,0.179,0.569,1.3625,0.1306,5,2.1587,2.3516,5.10E+00,92.881,11.55259,0,0,0.29,0.00E+00
31.35386,-80.34526,36.3234,21.2543,0.1783,1.348,5.084932,50.849322,5.08E+04,1025.4378,25.432,25.4319,29.6767,33.8284,0.203,0.5895,1.3667,0.1319,5,2.1563,2.3382,5.31E+00,92.706,11.55258,0,0,0.1,0.00E+00
31.35386,-80.34526,36.3233,21.2545,0.1807,1.287,5.084932,50.849322,5.08E+04,1025.4374,25.4318,25.4317,29.6765,33.8283,0.175,0.6032,1.3708,0.1306,5,2.1575,2.3223,5.57E+00,92.752,11.55255,0,0,-0.11,0.00E+00
31.35386,-80.34526,36.3234,21.2545,0.1807,1.287,5.084955,50.849548,5.09E+04,1025.4375,25.4319,25.4319,29.6767,33.8284,0.11,0.6032,1.375,0.1319,5,2.1587,2.3394,5.29E+00,92.831,11.55254,0,0,-0.26,0.00E+00
31.35386,-80.34526,36.3236,21.2539,0.1746,1.227,5.084902,50.84902,5.08E+04,1025.4375,25.4322,25.4321,29.6769,33.8287,0.028,0.569,1.3792,0.1306,5,2.1587,2.3504,5.12E+00,92.847,11.55264,0,0,-0.32,0.00E+00
31.35386,-80.34526,36.3236,21.2536,0.2112,1.227,5.084879,50.848794,5.08E+04,1025.4376,25.4323,25.4322,29.677,33.8288,-0.024,0.7741,1.3833,0.1306,5,2.1587,2.3541,5.06E+00,92.869,11.55269,0,0,-0.21,0.00E+00
31.35386,-80.34526,36.3229,21.2543,0.2051,1.166,5.084864,50.848643,5.08E+04,1025.4366,25.4316,25.4315,29.6763,33.8281,-0.077,0.7399,1.3875,0.1306,5,2.1575,2.3419,5.25E+00,92.805,11.55261,0,0,-0.21,0.00E+00
31.35386,-80.34526,36.3217,21.255,0.1807,1.227,5.084789,50.84789,5.08E+04,1025.4358,25.4305,25.4304,29.6752,33.827,-0.089,0.6032,1.3917,0.1306,5,2.1587,2.3431,5.23E+00,92.913,11.55257,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3224,21.2561,0.1746,1.227,5.085,50.849999,5.09E+04,1025.436,25.4307,25.4306,29.6754,33.8271,-0.077,0.569,1.3958,0.1306,5,2.1587,2.3138,5.71E+00,92.957,11.5523,0,0,0.05,0.00E+00
31.35386,-80.34526,36.3225,21.2554,0.1868,1.227,5.084932,50.849321,5.08E+04,1025.4363,25.431,25.4309,29.6757,33.8275,-0.057,0.6374,1.4,0.1306,5,2.1587,2.3089,5.80E+00,92.979,11.55244,0,0,0.08,0.00E+00
31.35386,-80.34526,36.3234,21.2553,0.177,1.287,5.085038,50.850376,5.09E+04,1025.4373,25.4317,25.4316,29.6764,33.8282,-0.012,0.5827,1.4042,0.1306,5,2.1587,2.3602,4.97E+00,92.947,11.55239,0,0,0.18,0.00E+00
31.35386,-80.34526,36.3233,21.2552,0.1758,1.348,5.085015,50.85015,5.09E+04,1025.4375,25.4317,25.4316,29.6764,33.8281,0.032,0.5758,1.4083,0.1319,5,2.1587,2.337,5.33E+00,92.931,11.55242,0,0,0.18,0.00E+00
31.35386,-80.34526,36.3239,21.2543,0.1844,1.348,5.085,50.85,5.09E+04,1025.4382,25.4324,25.4323,29.6771,33.8289,0.073,0.6237,1.4125,0.1306,5,2.16,2.3468,5.17E+00,93.027,11.55254,0,0,0.16,0.00E+00
31.35386,-80.34526,36.3233,21.2542,0.2198,1.348,5.08491,50.849096,5.08E+04,1025.4378,25.4319,25.4319,29.6766,33.8284,0.089,0.822,1.4167,0.1306,5,2.16,2.3016,5.93E+00,93.049,11.5526,0,0,0.06,0.00E+00
31.35386,-80.34526,36.3233,21.2547,0.1941,1.348,5.084955,50.849548,5.09E+04,1025.4376,25.4318,25.4317,29.6765,33.8282,0.097,0.6784,1.4208,0.1306,5,2.1575,2.3236,5.55E+00,92.885,11.55252,0,0,0.03,0.00E+00
31.35386,-80.34526,36.3236,21.255,0.1819,1.287,5.085023,50.850225,5.09E+04,1025.4375,25.4319,25.4318,29.6766,33.8284,0.061,0.61,1.425,0.1306,5,2.16,2.3284,5.47E+00,93.015,11.55244,0,0,-0.15,0.00E+00
31.35386,-80.34526,36.3229,21.2557,0.1795,1.227,5.085015,50.85015,5.09E+04,1025.4365,25.4312,25.4311,29.6759,33.8276,0.02,0.5963,1.4292,0.1306,5,2.16,2.3236,5.55E+00,93.025,11.55235,0,0,-0.16,0.00E+00
31.35386,-80.34526,36.3235,21.2556,0.2002,1.166,5.085068,50.850677,5.09E+04,1025.4367,25.4316,25.4316,29.6763,33.8281,-0.037,0.7126,1.4333,0.1294,5,2.1612,2.2991,5.97E+00,93.12,11.55233,0,0,-0.23,0.00E+00
31.35386,-80.34526,36.3238,21.2552,0.1807,1.166,5.085068,50.850677,5.09E+04,1025.437,25.432,25.4319,29.6767,33.8284,-0.089,0.6032,1.4375,0.1306,5,2.16,2.3138,5.71E+00,93.047,11.55238,0,0,-0.21,0.00E+00
31.35386,-80.34526,36.3232,21.2557,0.1819,1.106,5.085045,50.85045,5.09E+04,1025.4362,25.4315,25.4314,29.6761,33.8279,-0.134,0.61,1.4417,0.1294,5,2.16,2.2918,6.10E+00,93.035,11.55234,0,0,-0.18,0.00E+00
31.35386,-80.34526,36.3225,21.2563,0.1844,1.106,5.085022,50.850224,5.09E+04,1025.4355,25.4307,25.4306,29.6754,33.8271,-0.146,0.6237,1.4458,0.1306,5,2.16,2.3077,5.82E+00,93.018,11.55226,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3234,21.2565,0.1893,1.106,5.085158,50.85158,5.09E+04,1025.4361,25.4313,25.4313,29.676,33.8278,-0.142,0.651,1.45,0.1306,5,2.1587,2.3297,5.45E+00,92.934,11.55216,0,0,0.02,0.00E+00
31.35386,-80.34526,36.3228,21.2566,0.1795,1.106,5.08509,50.850902,5.09E+04,1025.4356,25.4309,25.4308,29.6755,33.8273,-0.122,0.5963,1.4542,0.1306,5,2.1587,2.3004,5.95E+00,92.923,11.55219,0,0,0.08,0.00E+00
31.35386,-80.34526,36.3235,21.2567,0.1795,1.106,5.085188,50.851881,5.09E+04,1025.4361,25.4314,25.4313,29.676,33.8278,-0.085,0.5963,1.4583,0.1306,5,2.1551,2.3162,5.67E+00,92.591,11.55212,0,0,0.15,0.00E+00
31.35386,-80.34526,36.3233,21.2567,0.1795,1.166,5.085166,50.851656,5.09E+04,1025.4362,25.4312,25.4311,29.6759,33.8276,-0.037,0.5963,1.4625,0.1306,5,2.1538,2.3175,5.65E+00,92.441,11.55213,0,0,0.19,0.00E+00
31.35386,-80.34526,36.3238,21.2561,0.2015,1.166,5.085166,50.851656,5.09E+04,1025.4368,25.4318,25.4317,29.6764,33.8282,-5.39E-14,0.7194,1.4667,0.1294,5,2.1526,2.3248,5.53E+00,92.295,11.55221,0,0,0.15,0.00E+00
31.35386,-80.34526,36.3243,21.2546,0.1966,1.227,5.085068,50.850677,5.09E+04,1025.4379,25.4326,25.4325,29.6773,33.829,0.037,0.6921,1.4708,0.1294,5,2.1526,2.3407,5.27E+00,92.28,11.55246,0,0,0.15,0.00E+00
31.35386,-80.34526,36.3231,21.2555,0.188,1.348,5.085023,50.850226,5.09E+04,1025.4372,25.4314,25.4313,29.6761,33.8278,0.101,0.6442,1.475,0.1306,5,2.1526,2.3199,5.61E+00,92.275,11.55237,0,0,0.26,0.00E+00
