* Sea-Bird SBE 25 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* FileName = C:\Users\Install\data\SAV-17-03\Cast006.hdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Temperature SN = 2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Conductivity SN = 042868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* System UpLoad Time = Feb 03 2017 02:28:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA Latitude = 31 21.3862 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA Longitude = 080 18.1830 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA UTC (Time) = none,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Store Lat/Lon Data = Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Real-Time Sample Interval = 0.2500 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* System UTC = Feb 03 2017 02:28:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Latitude [deg], Longitude [deg]," Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m]", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta, kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET Labs CDOM [mg/m^3]"," Fluorescence, WET Labs WETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," PAR/Irradiance, Biospherical/Licor"," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2],flag
31.35642,-80.30306,36.0921,19.7379,0.2369,1.771,4.897465,48.974654,4.90E+04,1025.6721,25.6644,25.6643,29.9335,34.1089,-8.42E-16,4.4127,0.9177,0,0.1343,0.1966,1.906,3.0317,6.54E-01,78.901,11.86005,0,0,-3.37E-15,0.00E+00
31.35642,-80.30306,36.0951,19.736,0.2357,1.711,4.897621,48.976211,4.90E+04,1025.6746,25.6672,25.6671,29.9363,34.1117,-0.016,4.5177,0.9109,0.0042,0.1355,0.1966,1.8999,3.0598,6.01E-01,78.441,11.86021,0,0,-0.06,0.00E+00
31.35642,-80.30306,36.0984,19.7352,0.2344,1.711,4.89794,48.9794,4.90E+04,1025.6774,25.67,25.6699,29.9391,34.1145,-0.028,4.5177,0.904,0.0083,0.1355,0.1917,1.8962,2.9805,7.64E-01,78.076,11.86011,0,0,-0.05,0.00E+00
31.35642,-80.30306,36.0981,19.7351,0.2357,1.771,4.897895,48.978955,4.90E+04,1025.6774,25.6697,25.6696,29.9388,34.1142,-0.02,4.4127,0.9109,0.0125,0.1343,0.1917,1.8974,2.956,8.22E-01,78.056,11.86015,0,0,0.03,0.00E+00
31.35642,-80.30306,36.0956,19.7344,0.2271,1.892,4.897532,48.975322,4.90E+04,1025.6763,25.668,25.668,29.9372,34.1126,0.02,4.7277,0.863,0.0167,0.138,0.1917,1.8987,3.0513,6.17E-01,78.101,11.86048,0,0,0.16,0.00E+00
31.35642,-80.30306,36.0923,19.7343,0.2418,1.953,4.897124,48.971244,4.90E+04,1025.674,25.6655,25.6654,29.9346,34.1101,0.069,4.5177,0.945,0.0208,0.1355,0.1905,1.8999,3.1197,5.02E-01,78.206,11.86074,0,0,0.19,0.00E+00
31.35642,-80.30306,36.0892,19.7344,0.2393,2.013,4.896761,48.967611,4.90E+04,1025.6719,25.6631,25.663,29.9323,34.1078,0.122,4.3077,0.9314,0.025,0.1331,0.2027,1.9035,3.0977,5.36E-01,78.547,11.86096,0,0,0.21,0.00E+00
31.35642,-80.30306,36.0838,19.7346,0.2515,2.073,4.896131,48.96131,4.90E+04,1025.668,25.659,25.6589,29.9282,34.1037,0.175,4.4127,0.9997,0.0292,0.1343,0.2173,1.9096,3.232,3.57E-01,79.156,11.86134,0,0,0.21,0.00E+00
31.35642,-80.30306,36.0751,19.7345,0.2418,2.013,4.895071,48.950708,4.90E+04,1025.6611,25.6523,25.6522,29.9216,34.0972,0.191,4.4127,0.945,0.0333,0.1343,0.2173,1.9133,3.0024,7.15E-01,79.681,11.86201,0,0,0.06,0.00E+00
31.35642,-80.30306,36.0669,19.7345,0.2418,2.013,4.894077,48.940774,4.89E+04,1025.6548,25.6461,25.646,29.9154,34.091,0.191,4.5177,0.945,0.0375,0.1355,0.2173,1.9158,3.0147,6.89E-01,80.149,11.86264,0,0,-2.48E-08,0.00E+00
31.35642,-80.30306,36.0643,19.7353,0.2479,1.953,4.893855,48.93855,4.89E+04,1025.6524,25.6439,25.6438,29.9132,34.0888,0.138,4.4127,0.9792,0.0417,0.1343,0.2186,1.9145,3.0525,6.15E-01,80.193,11.86267,0,0,-0.21,0.00E+00
31.35642,-80.30306,36.0737,19.7362,0.2369,1.892,4.895071,48.950707,4.90E+04,1025.659,25.6508,25.6507,29.92,34.0956,0.053,4.3077,0.9177,0.0458,0.1331,0.1929,1.9109,3.083,5.60E-01,79.869,11.86179,0,0,-0.34,0.00E+00
31.35642,-80.30306,36.0788,19.7381,0.2357,1.832,4.895886,48.958861,4.90E+04,1025.6622,25.6542,25.6541,29.9234,34.0989,-0.041,4.4127,0.9109,0.05,0.1343,0.1941,1.9048,2.9365,8.72E-01,79.249,11.86102,0,0,-0.37,0.00E+00
31.35642,-80.30306,36.0805,19.7397,0.2332,1.832,4.896249,48.962494,4.90E+04,1025.663,25.6551,25.655,29.9242,34.0997,-0.097,4.4127,0.8972,0.0542,0.1343,0.1929,1.8962,3.1258,4.93E-01,78.32,11.86059,0,0,-0.23,0.00E+00
31.35642,-80.30306,36.0792,19.7401,0.2308,1.771,4.896138,48.961381,4.90E+04,1025.6617,25.654,25.6539,29.9231,34.0985,-0.146,4.4127,0.8835,0.0583,0.1343,0.1929,1.8889,3.0012,7.17E-01,77.359,11.8606,0,0,-0.19,0.00E+00
31.35642,-80.30306,36.0757,19.7406,0.2332,1.771,4.895775,48.957748,4.90E+04,1025.6589,25.6512,25.6511,29.9203,34.0958,-0.162,4.4127,0.8972,0.0625,0.1343,0.2552,1.8791,2.8547,1.12E+00,76.214,11.86076,0,0,-0.06,0.00E+00
31.35642,-80.30306,36.0709,19.7401,0.232,1.832,4.895137,48.951373,4.90E+04,1025.6556,25.6477,25.6476,29.9169,34.0924,-0.126,4.4127,0.8903,0.0667,0.1343,0.3187,1.8742,2.9939,7.33E-01,75.514,11.86124,0,0,0.15,0.00E+00
31.35642,-80.30306,36.0622,19.7397,0.232,1.832,4.894055,48.94055,4.89E+04,1025.6491,25.6411,25.641,29.9104,34.0859,-0.093,4.4127,0.8903,0.0708,0.1343,0.3199,1.8669,3.0842,5.58E-01,74.797,11.86196,0,0,0.13,0.00E+00
31.35642,-80.30306,36.0521,19.7396,0.2369,1.832,4.892817,48.928171,4.89E+04,1025.6414,25.6334,25.6333,29.9028,34.0784,-0.049,4.4127,0.9177,0.075,0.1343,0.3187,1.8584,3.083,5.60E-01,74.13,11.86276,0,0,0.18,0.00E+00
31.35642,-80.30306,36.0452,19.7394,0.232,1.892,4.891957,48.919574,4.89E+04,1025.6364,25.6282,25.6281,29.8976,34.0732,0.004,4.3077,0.8903,0.0792,0.1331,0.2674,1.8498,2.9377,8.69E-01,73.546,11.86333,0,0,0.21,0.00E+00
31.35642,-80.30306,36.0432,19.7396,0.2393,1.892,4.891735,48.91735,4.89E+04,1025.6348,25.6266,25.6265,29.896,34.0717,0.041,4.4127,0.9314,0.0833,0.1343,0.2015,1.8376,3.0232,6.71E-01,72.746,11.86345,0,0,0.15,0.00E+00
31.35642,-80.30306,36.0356,19.7395,0.2466,1.892,4.890809,48.908087,4.89E+04,1025.6291,25.6208,25.6207,29.8903,34.066,0.057,4.4127,0.9724,0.0875,0.1343,0.2015,1.8278,3.0037,7.12E-01,72.1,11.86404,0,0,0.06,0.00E+00
31.35642,-80.30306,36.0576,19.7402,0.2418,1.892,4.893544,48.935435,4.89E+04,1025.6456,25.6374,25.6373,29.9067,34.0823,0.069,4.5177,0.945,0.0917,0.1355,0.2015,1.8181,3.0293,6.59E-01,71.43,11.86222,0,0,0.05,0.00E+00
31.35642,-80.30306,36.0772,19.7416,0.2357,1.832,4.896064,48.96064,4.90E+04,1025.66,25.6521,25.652,29.9212,34.0967,0.041,4.4127,0.9109,0.0958,0.1343,0.2027,1.8083,3.0672,5.88E-01,70.771,11.86045,0,0,-0.11,0.00E+00
31.35642,-80.30306,36.0813,19.7423,0.2393,1.832,4.896627,48.966275,4.90E+04,1025.663,25.655,25.6549,29.9241,34.0995,0.008,4.3077,0.9314,0.1,0.1331,0.1941,1.8034,2.9963,7.28E-01,70.445,11.86,0,0,-0.13,0.00E+00
31.35642,-80.30306,36.0783,19.7426,0.2405,1.832,4.896294,48.962938,4.90E+04,1025.6606,25.6526,25.6525,29.9217,34.0971,-0.008,4.4127,0.9382,0.1042,0.1343,0.1954,1.8022,2.9377,8.69E-01,70.549,11.86017,0,0,-0.06,0.00E+00
31.35642,-80.30306,36.0768,19.7428,0.2442,1.892,4.896131,48.961307,4.90E+04,1025.6597,25.6514,25.6513,29.9205,34.096,-0.008,4.4127,0.9587,0.1083,0.1343,0.1954,1.8022,2.9683,7.92E-01,70.894,11.86026,0,0,1.35E-14,0.00E+00
31.35642,-80.30306,36.0776,19.743,0.2381,1.892,4.896249,48.962494,4.90E+04,1025.6602,25.652,25.6519,29.9211,34.0965,-0.012,4.4127,0.9245,0.1125,0.1343,0.1954,1.8034,3.149,4.59E-01,71.437,11.86016,0,0,-0.02,0.00E+00
31.35642,-80.30306,36.0769,19.7431,0.2357,1.892,4.896183,48.961826,4.90E+04,1025.6597,25.6515,25.6514,29.9206,34.096,0,4.4127,0.9109,0.1167,0.1343,0.2002,1.8022,2.9646,8.01E-01,71.879,11.86018,0,0,0.05,0.00E+00
31.35642,-80.30306,36.0701,19.7432,0.2393,1.892,4.895367,48.953671,4.90E+04,1025.6545,25.6462,25.6462,29.9154,34.0908,0.012,4.4127,0.9314,0.1208,0.1343,0.2076,1.8034,3.0012,7.17E-01,72.416,11.86069,0,0,0.05,0.00E+00
31.35642,-80.30306,36.066,19.7434,0.2369,1.892,4.894893,48.948926,4.89E+04,1025.6513,25.6431,25.643,29.9122,34.0877,0.024,4.4127,0.9177,0.125,0.1343,0.2076,1.8022,3.0696,5.84E-01,72.722,11.86096,0,0,0.05,0.00E+00
31.35642,-80.30306,36.0622,19.7433,0.2381,1.892,4.894418,48.944182,4.89E+04,1025.6484,25.6401,25.64,29.9093,34.0848,0.037,4.4127,0.9245,0.1292,0.1343,0.2063,1.801,3.0476,6.24E-01,72.891,11.86127,0,0,0.05,0.00E+00
31.35642,-80.30306,36.0541,19.7433,0.2418,1.892,4.893447,48.934471,4.89E+04,1025.6422,25.634,25.6339,29.9032,34.0788,0.028,4.4127,0.945,0.1333,0.1343,0.21,1.801,3.0391,6.40E-01,72.974,11.86188,0,0,-0.03,0.00E+00
31.35642,-80.30306,36.0504,19.7434,0.2625,1.832,4.893002,48.930024,4.89E+04,1025.6391,25.6311,25.631,29.9004,34.076,0,4.4127,1.0613,0.1375,0.1343,0.2149,1.8022,2.9939,7.33E-01,73.065,11.86215,0,0,-0.11,0.00E+00
31.35642,-80.30306,36.044,19.7434,0.265,1.832,4.892232,48.922315,4.89E+04,1025.6342,25.6263,25.6262,29.8956,34.0712,-0.028,4.4127,1.075,0.1417,0.1343,0.2149,1.8059,2.9805,7.64E-01,73.341,11.86263,0,0,-0.11,0.00E+00
31.35642,-80.30306,36.0513,19.7436,0.2381,1.832,4.893136,48.931358,4.89E+04,1025.6398,25.6318,25.6317,29.9011,34.0766,-0.037,4.5177,0.9245,0.1458,0.1355,0.2161,1.8107,3.1148,5.09E-01,73.762,11.86204,0,0,-0.03,0.00E+00
