# RBRconcerto Santa Monica Pier Daily April 2018
# PI: David Caron
# Data version 1: 2018-10-04
Date,Time,conductivity,temperature,pressure,dissolvedosaturation,chlorophylla,salinity,scan,lat,lon,DateTime_local,ISO_DateTime_UTC
4/16/2018,9:51:48,42.13,15.86,1.18,98.17,5.04,33.54,1000,34.00765,-118.50015,4/16/2018 9:51:48,2018-04-16T16:51:48Z
4/16/2018,9:51:48,42.13,15.85,1.15,98.18,5.08,33.54,1001,34.00765,-118.50015,4/16/2018 9:51:48,2018-04-16T16:51:48Z
4/16/2018,9:51:48,42.13,15.85,1.14,98.19,5.11,33.55,1002,34.00765,-118.50015,4/16/2018 9:51:48,2018-04-16T16:51:48Z
4/16/2018,9:51:49,42.13,15.84,1.12,98.21,5.13,33.55,1003,34.00765,-118.50015,4/16/2018 9:51:49,2018-04-16T16:51:49Z
4/16/2018,9:51:49,42.13,15.84,1.09,98.19,5.09,33.55,1004,34.00765,-118.50015,4/16/2018 9:51:49,2018-04-16T16:51:49Z
4/16/2018,9:51:49,42.12,15.84,1.07,98.19,5.13,33.55,1005,34.00765,-118.50015,4/16/2018 9:51:49,2018-04-16T16:51:49Z
4/16/2018,9:51:49,42.12,15.84,1.05,98.17,5.15,33.55,1006,34.00765,-118.50015,4/16/2018 9:51:49,2018-04-16T16:51:49Z
4/16/2018,9:51:49,42.12,15.84,1.04,98.22,5.16,33.55,1007,34.00765,-118.50015,4/16/2018 9:51:49,2018-04-16T16:51:49Z
4/16/2018,9:51:49,42.12,15.84,1.03,98.19,5.14,33.55,1008,34.00765,-118.50015,4/16/2018 9:51:49,2018-04-16T16:51:49Z
4/16/2018,9:51:50,42.12,15.85,1.05,98.23,5.19,33.55,1009,34.00765,-118.50015,4/16/2018 9:51:50,2018-04-16T16:51:50Z
4/16/2018,9:51:50,42.12,15.85,1.05,98.22,5.16,33.55,1010,34.00765,-118.50015,4/16/2018 9:51:50,2018-04-16T16:51:50Z
4/16/2018,9:51:50,42.12,15.85,1.06,98.21,5.14,33.55,1011,34.00765,-118.50015,4/16/2018 9:51:50,2018-04-16T16:51:50Z
4/16/2018,9:51:50,42.13,15.85,1.05,98.21,5.07,33.55,1012,34.00765,-118.50015,4/16/2018 9:51:50,2018-04-16T16:51:50Z
4/16/2018,9:51:50,42.13,15.84,1.05,98.23,5.05,33.55,1013,34.00765,-118.50015,4/16/2018 9:51:50,2018-04-16T16:51:50Z
4/16/2018,9:51:50,42.13,15.85,1.03,98.24,5.02,33.55,1014,34.00765,-118.50015,4/16/2018 9:51:50,2018-04-16T16:51:50Z
4/16/2018,9:51:51,42.13,15.84,1.00,98.25,4.99,33.55,1015,34.00765,-118.50015,4/16/2018 9:51:51,2018-04-16T16:51:51Z
4/16/2018,9:51:51,42.12,15.84,0.97,98.19,4.97,33.55,1016,34.00765,-118.50015,4/16/2018 9:51:51,2018-04-16T16:51:51Z
4/16/2018,9:51:51,42.12,15.84,0.95,98.19,4.94,33.55,1017,34.00765,-118.50015,4/16/2018 9:51:51,2018-04-16T16:51:51Z
4/16/2018,9:51:51,42.12,15.84,0.91,98.19,4.86,33.55,1018,34.00765,-118.50015,4/16/2018 9:51:51,2018-04-16T16:51:51Z
4/16/2018,9:51:51,42.12,15.84,0.88,98.18,4.86,33.55,1019,34.00765,-118.50015,4/16/2018 9:51:51,2018-04-16T16:51:51Z
4/16/2018,9:51:51,42.12,15.84,0.83,98.15,4.88,33.55,1020,34.00765,-118.50015,4/16/2018 9:51:51,2018-04-16T16:51:51Z
4/16/2018,9:51:52,42.12,15.84,0.79,98.19,4.97,33.55,1021,34.00765,-118.50015,4/16/2018 9:51:52,2018-04-16T16:51:52Z
4/16/2018,9:51:52,42.12,15.84,0.77,98.09,5.14,33.55,1022,34.00765,-118.50015,4/16/2018 9:51:52,2018-04-16T16:51:52Z
4/16/2018,9:51:52,42.12,15.84,0.76,98.17,5.26,33.55,1023,34.00765,-118.50015,4/16/2018 9:51:52,2018-04-16T16:51:52Z
4/16/2018,9:51:52,42.12,15.84,0.76,98.18,5.28,33.55,1024,34.00765,-118.50015,4/16/2018 9:51:52,2018-04-16T16:51:52Z
4/16/2018,9:51:52,42.12,15.84,0.78,98.19,5.23,33.55,1025,34.00765,-118.50015,4/16/2018 9:51:52,2018-04-16T16:51:52Z
4/16/2018,9:51:52,42.12,15.84,0.83,98.18,5.18,33.55,1026,34.00765,-118.50015,4/16/2018 9:51:52,2018-04-16T16:51:52Z
4/16/2018,9:51:53,42.12,15.84,0.87,98.18,5.21,33.55,1027,34.00765,-118.50015,4/16/2018 9:51:53,2018-04-16T16:51:53Z
4/16/2018,9:51:53,42.12,15.84,0.93,98.13,5.27,33.55,1028,34.00765,-118.50015,4/16/2018 9:51:53,2018-04-16T16:51:53Z
4/16/2018,9:51:53,42.12,15.84,0.96,98.20,5.23,33.55,1029,34.00765,-118.50015,4/16/2018 9:51:53,2018-04-16T16:51:53Z
4/16/2018,9:51:53,42.12,15.84,1.01,98.20,5.15,33.55,1030,34.00765,-118.50015,4/16/2018 9:51:53,2018-04-16T16:51:53Z
4/16/2018,9:51:53,42.12,15.84,1.05,98.17,5.12,33.55,1031,34.00765,-118.50015,4/16/2018 9:51:53,2018-04-16T16:51:53Z
4/16/2018,9:51:53,42.12,15.84,1.08,98.14,5.06,33.55,1032,34.00765,-118.50015,4/16/2018 9:51:53,2018-04-16T16:51:53Z
4/16/2018,9:51:54,42.12,15.84,1.10,98.17,5.02,33.55,1033,34.00765,-118.50015,4/16/2018 9:51:54,2018-04-16T16:51:54Z
4/16/2018,9:51:54,42.12,15.84,1.11,98.09,4.95,33.55,1034,34.00765,-118.50015,4/16/2018 9:51:54,2018-04-16T16:51:54Z
4/16/2018,9:51:54,42.12,15.84,1.12,98.09,4.90,33.55,1035,34.00765,-118.50015,4/16/2018 9:51:54,2018-04-16T16:51:54Z
4/16/2018,9:51:54,42.12,15.84,1.14,98.11,4.87,33.55,1036,34.00765,-118.50015,4/16/2018 9:51:54,2018-04-16T16:51:54Z
4/16/2018,9:51:54,42.12,15.84,1.13,98.09,4.90,33.55,1037,34.00765,-118.50015,4/16/2018 9:51:54,2018-04-16T16:51:54Z
4/16/2018,9:51:54,42.12,15.84,1.13,98.11,4.90,33.55,1038,34.00765,-118.50015,4/16/2018 9:51:54,2018-04-16T16:51:54Z
4/16/2018,9:51:55,42.12,15.84,1.13,98.10,4.88,33.55,1039,34.00765,-118.50015,4/16/2018 9:51:55,2018-04-16T16:51:55Z
4/16/2018,9:51:55,42.12,15.84,1.14,98.13,4.91,33.55,1040,34.00765,-118.50015,4/16/2018 9:51:55,2018-04-16T16:51:55Z
4/16/2018,9:51:55,42.12,15.84,1.12,98.13,4.86,33.55,1041,34.00765,-118.50015,4/16/2018 9:51:55,2018-04-16T16:51:55Z
4/16/2018,9:51:55,42.12,15.84,1.11,98.09,4.94,33.55,1042,34.00765,-118.50015,4/16/2018 9:51:55,2018-04-16T16:51:55Z
4/16/2018,9:51:55,42.12,15.84,1.11,98.05,4.98,33.55,1043,34.00765,-118.50015,4/16/2018 9:51:55,2018-04-16T16:51:55Z
4/16/2018,9:51:55,42.12,15.84,1.09,98.03,4.98,33.55,1044,34.00765,-118.50015,4/16/2018 9:51:55,2018-04-16T16:51:55Z
4/16/2018,9:51:56,42.12,15.84,1.08,98.04,5.04,33.55,1045,34.00765,-118.50015,4/16/2018 9:51:56,2018-04-16T16:51:56Z
4/16/2018,9:51:56,42.12,15.84,1.06,98.07,5.10,33.55,1046,34.00765,-118.50015,4/16/2018 9:51:56,2018-04-16T16:51:56Z
4/16/2018,9:51:56,42.12,15.84,1.05,98.06,5.10,33.55,1047,34.00765,-118.50015,4/16/2018 9:51:56,2018-04-16T16:51:56Z
4/16/2018,9:51:56,42.12,15.83,1.03,98.08,5.03,33.55,1048,34.00765,-118.50015,4/16/2018 9:51:56,2018-04-16T16:51:56Z
4/16/2018,9:51:56,42.12,15.83,1.03,98.05,4.92,33.55,1049,34.00765,-118.50015,4/16/2018 9:51:56,2018-04-16T16:51:56Z
4/16/2018,9:51:56,42.12,15.83,1.03,98.08,4.81,33.55,1050,34.00765,-118.50015,4/16/2018 9:51:56,2018-04-16T16:51:56Z
4/16/2018,9:51:57,42.12,15.83,1.03,98.10,4.83,33.55,1051,34.00765,-118.50015,4/16/2018 9:51:57,2018-04-16T16:51:57Z
4/16/2018,9:51:57,42.12,15.84,1.06,98.01,4.90,33.55,1052,34.00765,-118.50015,4/16/2018 9:51:57,2018-04-16T16:51:57Z
4/16/2018,9:51:57,42.12,15.84,1.08,98.06,4.88,33.55,1053,34.00765,-118.50015,4/16/2018 9:51:57,2018-04-16T16:51:57Z
4/16/2018,9:51:57,42.12,15.84,1.10,98.01,4.80,33.55,1054,34.00765,-118.50015,4/16/2018 9:51:57,2018-04-16T16:51:57Z
4/16/2018,9:51:57,42.13,15.86,1.11,97.99,4.73,33.54,1055,34.00765,-118.50015,4/16/2018 9:51:57,2018-04-16T16:51:57Z
4/16/2018,9:51:57,42.13,15.88,1.12,97.95,4.69,33.52,1056,34.00765,-118.50015,4/16/2018 9:51:57,2018-04-16T16:51:57Z
4/16/2018,9:51:58,42.13,15.88,1.12,97.98,4.72,33.52,1057,34.00765,-118.50015,4/16/2018 9:51:58,2018-04-16T16:51:58Z
4/16/2018,9:51:58,42.13,15.87,1.11,98.03,4.77,33.53,1058,34.00765,-118.50015,4/16/2018 9:51:58,2018-04-16T16:51:58Z
4/16/2018,9:51:58,42.13,15.86,1.11,97.99,4.83,33.54,1059,34.00765,-118.50015,4/16/2018 9:51:58,2018-04-16T16:51:58Z
4/16/2018,9:51:58,42.14,15.87,1.09,97.94,4.86,33.54,1060,34.00765,-118.50015,4/16/2018 9:51:58,2018-04-16T16:51:58Z
4/16/2018,9:51:58,42.14,15.89,1.07,97.92,4.81,33.52,1061,34.00765,-118.50015,4/16/2018 9:51:58,2018-04-16T16:51:58Z
4/16/2018,9:51:58,42.14,15.89,1.07,97.96,4.87,33.52,1062,34.00765,-118.50015,4/16/2018 9:51:58,2018-04-16T16:51:58Z
4/16/2018,9:51:59,42.13,15.88,1.08,98.04,4.90,33.53,1063,34.00765,-118.50015,4/16/2018 9:51:59,2018-04-16T16:51:59Z
4/16/2018,9:51:59,42.13,15.87,1.11,98.04,4.98,33.53,1064,34.00765,-118.50015,4/16/2018 9:51:59,2018-04-16T16:51:59Z
4/16/2018,9:51:59,42.13,15.87,1.16,98.10,5.04,33.54,1065,34.00765,-118.50015,4/16/2018 9:51:59,2018-04-16T16:51:59Z
4/16/2018,9:51:59,42.14,15.86,1.20,98.13,5.07,33.54,1066,34.00765,-118.50015,4/16/2018 9:51:59,2018-04-16T16:51:59Z
4/16/2018,9:51:59,42.14,15.86,1.27,98.14,5.07,33.54,1067,34.00765,-118.50015,4/16/2018 9:51:59,2018-04-16T16:51:59Z
4/16/2018,9:51:59,42.13,15.86,1.33,98.17,5.11,33.55,1068,34.00765,-118.50015,4/16/2018 9:51:59,2018-04-16T16:51:59Z
4/16/2018,9:52:00,42.13,15.85,1.39,98.14,5.17,33.55,1069,34.00765,-118.50015,4/16/2018 9:52:00,2018-04-16T16:52:00Z
4/16/2018,9:52:00,42.14,15.85,1.43,98.18,5.16,33.55,1070,34.00765,-118.50015,4/16/2018 9:52:00,2018-04-16T16:52:00Z
4/16/2018,9:52:00,42.13,15.85,1.48,98.14,5.14,33.54,1071,34.00765,-118.50015,4/16/2018 9:52:00,2018-04-16T16:52:00Z
4/16/2018,9:52:00,42.13,15.85,1.50,98.18,5.15,33.54,1072,34.00765,-118.50015,4/16/2018 9:52:00,2018-04-16T16:52:00Z
4/16/2018,9:52:00,42.13,15.85,1.51,98.25,5.22,33.55,1073,34.00765,-118.50015,4/16/2018 9:52:00,2018-04-16T16:52:00Z
4/16/2018,9:52:00,42.13,15.85,1.49,98.24,5.22,33.55,1074,34.00765,-118.50015,4/16/2018 9:52:00,2018-04-16T16:52:00Z
4/16/2018,9:52:01,42.13,15.85,1.45,98.29,5.22,33.55,1075,34.00765,-118.50015,4/16/2018 9:52:01,2018-04-16T16:52:01Z
4/16/2018,9:52:01,42.13,15.86,1.40,98.31,5.16,33.55,1076,34.00765,-118.50015,4/16/2018 9:52:01,2018-04-16T16:52:01Z
4/16/2018,9:52:01,42.14,15.86,1.32,98.29,5.25,33.55,1077,34.00765,-118.50015,4/16/2018 9:52:01,2018-04-16T16:52:01Z
4/16/2018,9:52:01,42.14,15.85,1.22,98.29,5.25,33.55,1078,34.00765,-118.50015,4/16/2018 9:52:01,2018-04-16T16:52:01Z
4/16/2018,9:52:01,42.14,15.85,1.22,98.29,5.25,33.55,1079,34.00765,-118.50015,4/16/2018 9:52:01,2018-04-16T16:52:01Z
4/16/2018,9:52:01,42.13,15.85,1.03,98.37,5.21,33.55,1080,34.00765,-118.50015,4/16/2018 9:52:01,2018-04-16T16:52:01Z
4/16/2018,9:52:02,42.14,15.86,0.98,98.38,5.21,33.55,1081,34.00765,-118.50015,4/16/2018 9:52:02,2018-04-16T16:52:02Z
4/16/2018,9:52:02,42.13,15.86,0.92,98.35,5.21,33.55,1082,34.00765,-118.50015,4/16/2018 9:52:02,2018-04-16T16:52:02Z
4/16/2018,9:52:02,42.14,15.86,0.87,98.36,5.11,33.55,1083,34.00765,-118.50015,4/16/2018 9:52:02,2018-04-16T16:52:02Z
4/16/2018,9:52:02,42.13,15.85,0.82,98.36,5.08,33.55,1084,34.00765,-118.50015,4/16/2018 9:52:02,2018-04-16T16:52:02Z
4/16/2018,9:52:02,42.13,15.85,0.79,98.40,5.06,33.55,1085,34.00765,-118.50015,4/16/2018 9:52:02,2018-04-16T16:52:02Z
4/16/2018,9:52:02,42.13,15.85,0.79,98.40,5.06,33.55,1086,34.00765,-118.50015,4/16/2018 9:52:02,2018-04-16T16:52:02Z
4/16/2018,9:52:03,42.13,15.86,0.82,98.38,5.12,33.54,1087,34.00765,-118.50015,4/16/2018 9:52:03,2018-04-16T16:52:03Z
4/16/2018,9:52:03,42.13,15.87,0.87,98.37,5.12,33.53,1088,34.00765,-118.50015,4/16/2018 9:52:03,2018-04-16T16:52:03Z
4/16/2018,9:52:03,42.12,15.85,0.92,98.48,5.15,33.54,1089,34.00765,-118.50015,4/16/2018 9:52:03,2018-04-16T16:52:03Z
4/16/2018,9:52:03,42.13,15.84,0.95,98.53,5.16,33.55,1090,34.00765,-118.50015,4/16/2018 9:52:03,2018-04-16T16:52:03Z
4/16/2018,9:52:03,42.13,15.85,0.98,98.59,5.11,33.55,1091,34.00765,-118.50015,4/16/2018 9:52:03,2018-04-16T16:52:03Z
4/16/2018,9:52:03,42.13,15.85,1.02,98.57,5.05,33.55,1092,34.00765,-118.50015,4/16/2018 9:52:03,2018-04-16T16:52:03Z
4/16/2018,9:52:04,42.13,15.85,1.03,98.59,5.02,33.55,1093,34.00765,-118.50015,4/16/2018 9:52:04,2018-04-16T16:52:04Z
4/16/2018,9:52:04,42.13,15.85,1.04,98.62,4.99,33.55,1094,34.00765,-118.50015,4/16/2018 9:52:04,2018-04-16T16:52:04Z
4/16/2018,9:52:04,42.14,15.85,1.05,98.60,4.91,33.55,1095,34.00765,-118.50015,4/16/2018 9:52:04,2018-04-16T16:52:04Z
4/16/2018,9:52:04,42.14,15.86,1.06,98.51,4.86,33.55,1096,34.00765,-118.50015,4/16/2018 9:52:04,2018-04-16T16:52:04Z
4/16/2018,9:52:04,42.14,15.86,1.06,98.60,4.96,33.55,1097,34.00765,-118.50015,4/16/2018 9:52:04,2018-04-16T16:52:04Z
4/16/2018,9:52:04,42.14,15.86,1.06,98.58,5.08,33.55,1098,34.00765,-118.50015,4/16/2018 9:52:04,2018-04-16T16:52:04Z
4/16/2018,9:52:05,42.14,15.86,1.08,98.49,5.06,33.55,1099,34.00765,-118.50015,4/16/2018 9:52:05,2018-04-16T16:52:05Z
4/16/2018,9:52:05,42.14,15.86,1.10,98.56,5.06,33.55,1100,34.00765,-118.50015,4/16/2018 9:52:05,2018-04-16T16:52:05Z
4/16/2018,9:52:05,42.14,15.86,1.12,98.55,5.09,33.55,1101,34.00765,-118.50015,4/16/2018 9:52:05,2018-04-16T16:52:05Z
4/16/2018,9:52:05,42.14,15.86,1.13,98.46,5.05,33.55,1102,34.00765,-118.50015,4/16/2018 9:52:05,2018-04-16T16:52:05Z
4/16/2018,9:52:05,42.14,15.86,1.16,98.46,5.09,33.55,1103,34.00765,-118.50015,4/16/2018 9:52:05,2018-04-16T16:52:05Z
4/16/2018,9:52:05,42.14,15.86,1.18,98.48,5.14,33.55,1104,34.00765,-118.50015,4/16/2018 9:52:05,2018-04-16T16:52:05Z
4/16/2018,9:52:06,42.14,15.86,1.17,98.47,5.17,33.55,1105,34.00765,-118.50015,4/16/2018 9:52:06,2018-04-16T16:52:06Z
4/16/2018,9:52:06,42.14,15.86,1.17,98.49,5.16,33.55,1106,34.00765,-118.50015,4/16/2018 9:52:06,2018-04-16T16:52:06Z
4/16/2018,9:52:06,42.14,15.86,1.16,98.45,5.10,33.55,1107,34.00765,-118.50015,4/16/2018 9:52:06,2018-04-16T16:52:06Z
4/16/2018,9:52:06,42.14,15.86,1.13,98.39,5.04,33.55,1108,34.00765,-118.50015,4/16/2018 9:52:06,2018-04-16T16:52:06Z
4/16/2018,9:52:06,42.14,15.86,1.10,98.44,5.15,33.55,1109,34.00765,-118.50015,4/16/2018 9:52:06,2018-04-16T16:52:06Z
4/16/2018,9:52:06,42.14,15.86,1.06,98.45,5.19,33.55,1110,34.00765,-118.50015,4/16/2018 9:52:06,2018-04-16T16:52:06Z
4/16/2018,9:52:07,42.14,15.86,1.03,98.45,5.17,33.55,1111,34.00765,-118.50015,4/16/2018 9:52:07,2018-04-16T16:52:07Z
4/16/2018,9:52:07,42.14,15.86,1.02,98.46,5.19,33.55,1112,34.00765,-118.50015,4/16/2018 9:52:07,2018-04-16T16:52:07Z
4/16/2018,9:52:07,42.14,15.86,0.99,98.46,5.18,33.55,1113,34.00765,-118.50015,4/16/2018 9:52:07,2018-04-16T16:52:07Z
4/16/2018,9:52:07,42.14,15.86,1.00,98.42,5.13,33.55,1114,34.00765,-118.50015,4/16/2018 9:52:07,2018-04-16T16:52:07Z
4/16/2018,9:52:07,42.14,15.86,0.99,98.53,5.07,33.55,1115,34.00765,-118.50015,4/16/2018 9:52:07,2018-04-16T16:52:07Z
4/16/2018,9:52:07,42.14,15.86,1.00,98.54,5.13,33.55,1116,34.00765,-118.50015,4/16/2018 9:52:07,2018-04-16T16:52:07Z
4/16/2018,9:52:08,42.15,15.86,1.01,98.56,5.19,33.55,1117,34.00765,-118.50015,4/16/2018 9:52:08,2018-04-16T16:52:08Z
4/16/2018,9:52:08,42.15,15.86,1.03,98.55,5.18,33.55,1118,34.00765,-118.50015,4/16/2018 9:52:08,2018-04-16T16:52:08Z
4/16/2018,9:52:08,42.15,15.87,1.04,98.61,5.14,33.55,1119,34.00765,-118.50015,4/16/2018 9:52:08,2018-04-16T16:52:08Z
4/16/2018,9:52:08,42.15,15.87,1.07,98.55,5.15,33.55,1120,34.00765,-118.50015,4/16/2018 9:52:08,2018-04-16T16:52:08Z
4/16/2018,9:52:08,42.15,15.87,1.09,98.60,5.11,33.55,1121,34.00765,-118.50015,4/16/2018 9:52:08,2018-04-16T16:52:08Z
4/16/2018,9:52:08,42.15,15.87,1.12,98.59,5.11,33.55,1122,34.00765,-118.50015,4/16/2018 9:52:08,2018-04-16T16:52:08Z
4/16/2018,9:52:09,42.15,15.87,1.12,98.62,5.14,33.56,1123,34.00765,-118.50015,4/16/2018 9:52:09,2018-04-16T16:52:09Z
4/16/2018,9:52:09,42.15,15.87,1.15,98.58,5.14,33.55,1124,34.00765,-118.50015,4/16/2018 9:52:09,2018-04-16T16:52:09Z
4/16/2018,9:52:09,42.15,15.87,1.17,98.56,5.16,33.55,1125,34.00765,-118.50015,4/16/2018 9:52:09,2018-04-16T16:52:09Z
4/16/2018,9:52:09,42.15,15.87,1.18,98.66,5.18,33.55,1126,34.00765,-118.50015,4/16/2018 9:52:09,2018-04-16T16:52:09Z
4/16/2018,9:52:09,42.15,15.87,1.20,98.61,5.19,33.55,1127,34.00765,-118.50015,4/16/2018 9:52:09,2018-04-16T16:52:09Z
4/16/2018,9:52:09,42.15,15.88,1.21,98.64,5.22,33.54,1128,34.00765,-118.50015,4/16/2018 9:52:09,2018-04-16T16:52:09Z
4/16/2018,9:52:10,42.15,15.88,1.22,98.66,5.22,33.54,1129,34.00765,-118.50015,4/16/2018 9:52:10,2018-04-16T16:52:10Z
4/16/2018,9:52:10,42.15,15.88,1.22,98.64,5.18,33.54,1130,34.00765,-118.50015,4/16/2018 9:52:10,2018-04-16T16:52:10Z
4/16/2018,9:52:10,42.15,15.88,1.23,98.67,5.13,33.54,1131,34.00765,-118.50015,4/16/2018 9:52:10,2018-04-16T16:52:10Z
4/16/2018,9:52:10,42.15,15.88,1.21,98.71,5.07,33.54,1132,34.00765,-118.50015,4/16/2018 9:52:10,2018-04-16T16:52:10Z
4/16/2018,9:52:10,42.16,15.88,1.20,98.68,5.12,33.55,1133,34.00765,-118.50015,4/16/2018 9:52:10,2018-04-16T16:52:10Z
4/16/2018,9:52:10,42.16,15.88,1.19,98.70,5.20,33.55,1134,34.00765,-118.50015,4/16/2018 9:52:10,2018-04-16T16:52:10Z
4/16/2018,9:52:11,42.16,15.88,1.18,98.72,5.30,33.55,1135,34.00765,-118.50015,4/16/2018 9:52:11,2018-04-16T16:52:11Z
4/16/2018,9:52:11,42.16,15.88,1.18,98.75,5.21,33.55,1136,34.00765,-118.50015,4/16/2018 9:52:11,2018-04-16T16:52:11Z
4/16/2018,9:52:11,42.16,15.88,1.16,98.77,5.13,33.55,1137,34.00765,-118.50015,4/16/2018 9:52:11,2018-04-16T16:52:11Z
4/16/2018,9:52:11,42.16,15.88,1.17,98.82,5.14,33.55,1138,34.00765,-118.50015,4/16/2018 9:52:11,2018-04-16T16:52:11Z
4/16/2018,9:52:11,42.16,15.88,1.17,98.85,5.11,33.55,1139,34.00765,-118.50015,4/16/2018 9:52:11,2018-04-16T16:52:11Z
4/16/2018,9:52:11,42.16,15.88,1.14,98.90,5.09,33.55,1140,34.00765,-118.50015,4/16/2018 9:52:11,2018-04-16T16:52:11Z
4/16/2018,9:52:12,42.16,15.87,1.15,98.94,5.07,33.55,1141,34.00765,-118.50015,4/16/2018 9:52:12,2018-04-16T16:52:12Z
4/16/2018,9:52:12,42.16,15.87,1.14,98.95,5.10,33.56,1142,34.00765,-118.50015,4/16/2018 9:52:12,2018-04-16T16:52:12Z
4/16/2018,9:52:12,42.16,15.87,1.14,98.99,5.08,33.55,1143,34.00765,-118.50015,4/16/2018 9:52:12,2018-04-16T16:52:12Z
4/16/2018,9:52:12,42.16,15.88,1.13,98.98,5.01,33.55,1144,34.00765,-118.50015,4/16/2018 9:52:12,2018-04-16T16:52:12Z
4/16/2018,9:52:12,42.16,15.87,1.13,99.01,4.96,33.56,1145,34.00765,-118.50015,4/16/2018 9:52:12,2018-04-16T16:52:12Z
4/16/2018,9:52:12,42.16,15.87,1.13,99.00,4.95,33.55,1146,34.00765,-118.50015,4/16/2018 9:52:12,2018-04-16T16:52:12Z
4/16/2018,9:52:13,42.16,15.87,1.11,99.17,4.97,33.55,1147,34.00765,-118.50015,4/16/2018 9:52:13,2018-04-16T16:52:13Z
4/16/2018,9:52:13,42.16,15.88,1.12,99.13,5.00,33.55,1148,34.00765,-118.50015,4/16/2018 9:52:13,2018-04-16T16:52:13Z
4/16/2018,9:52:13,42.16,15.88,1.13,99.16,4.99,33.55,1149,34.00765,-118.50015,4/16/2018 9:52:13,2018-04-16T16:52:13Z
4/16/2018,9:52:13,42.16,15.88,1.15,99.17,4.98,33.55,1150,34.00765,-118.50015,4/16/2018 9:52:13,2018-04-16T16:52:13Z
4/16/2018,9:52:13,42.16,15.88,1.15,99.19,5.00,33.55,1151,34.00765,-118.50015,4/16/2018 9:52:13,2018-04-16T16:52:13Z
4/16/2018,9:52:13,42.16,15.88,1.14,99.19,5.04,33.56,1152,34.00765,-118.50015,4/16/2018 9:52:13,2018-04-16T16:52:13Z
4/16/2018,9:52:14,42.16,15.88,1.12,99.22,5.05,33.55,1153,34.00765,-118.50015,4/16/2018 9:52:14,2018-04-16T16:52:14Z
4/16/2018,9:52:14,42.16,15.89,1.09,99.26,5.04,33.55,1154,34.00765,-118.50015,4/16/2018 9:52:14,2018-04-16T16:52:14Z
4/16/2018,9:52:14,42.17,15.89,1.05,99.25,5.04,33.55,1155,34.00765,-118.50015,4/16/2018 9:52:14,2018-04-16T16:52:14Z
4/16/2018,9:52:14,42.17,15.88,1.00,99.33,5.02,33.55,1156,34.00765,-118.50015,4/16/2018 9:52:14,2018-04-16T16:52:14Z
4/16/2018,9:52:14,42.16,15.88,0.95,99.32,5.11,33.55,1157,34.00765,-118.50015,4/16/2018 9:52:14,2018-04-16T16:52:14Z
4/16/2018,9:52:14,42.16,15.88,0.92,99.32,5.27,33.55,1158,34.00765,-118.50015,4/16/2018 9:52:14,2018-04-16T16:52:14Z
4/16/2018,9:52:15,42.17,15.88,0.93,99.38,5.51,33.55,1159,34.00765,-118.50015,4/16/2018 9:52:15,2018-04-16T16:52:15Z
4/16/2018,9:52:15,42.17,15.88,0.93,99.39,5.47,33.55,1160,34.00765,-118.50015,4/16/2018 9:52:15,2018-04-16T16:52:15Z
4/16/2018,9:52:15,42.16,15.90,0.97,99.41,5.41,33.54,1161,34.00765,-118.50015,4/16/2018 9:52:15,2018-04-16T16:52:15Z
4/16/2018,9:52:15,42.17,15.92,0.98,99.39,5.41,33.53,1162,34.00765,-118.50015,4/16/2018 9:52:15,2018-04-16T16:52:15Z
4/16/2018,9:52:15,42.18,15.92,1.00,99.40,5.35,33.53,1163,34.00765,-118.50015,4/16/2018 9:52:15,2018-04-16T16:52:15Z
4/16/2018,9:52:15,42.17,15.91,1.02,99.42,5.31,33.54,1164,34.00765,-118.50015,4/16/2018 9:52:15,2018-04-16T16:52:15Z
4/16/2018,9:52:16,42.17,15.91,1.04,99.44,5.35,33.54,1165,34.00765,-118.50015,4/16/2018 9:52:16,2018-04-16T16:52:16Z
4/16/2018,9:52:16,42.17,15.90,1.05,99.50,5.36,33.54,1166,34.00765,-118.50015,4/16/2018 9:52:16,2018-04-16T16:52:16Z
4/16/2018,9:52:16,42.17,15.90,1.06,99.47,5.33,33.54,1167,34.00765,-118.50015,4/16/2018 9:52:16,2018-04-16T16:52:16Z
4/16/2018,9:52:16,42.17,15.91,1.06,99.50,5.25,33.53,1168,34.00765,-118.50015,4/16/2018 9:52:16,2018-04-16T16:52:16Z
4/16/2018,9:52:16,42.17,15.90,1.05,99.54,5.16,33.54,1169,34.00765,-118.50015,4/16/2018 9:52:16,2018-04-16T16:52:16Z
4/16/2018,9:52:16,42.17,15.89,1.02,99.54,5.14,33.55,1170,34.00765,-118.50015,4/16/2018 9:52:16,2018-04-16T16:52:16Z
4/16/2018,9:52:17,42.17,15.89,1.00,99.54,5.09,33.55,1171,34.00765,-118.50015,4/16/2018 9:52:17,2018-04-16T16:52:17Z
4/16/2018,9:52:17,42.17,15.89,0.97,99.55,5.14,33.55,1172,34.00765,-118.50015,4/16/2018 9:52:17,2018-04-16T16:52:17Z
4/16/2018,9:52:17,42.17,15.89,0.95,99.54,5.14,33.55,1173,34.00765,-118.50015,4/16/2018 9:52:17,2018-04-16T16:52:17Z
4/16/2018,9:52:17,42.17,15.89,0.93,99.57,5.11,33.55,1174,34.00765,-118.50015,4/16/2018 9:52:17,2018-04-16T16:52:17Z
